query_type	cnt	avg_ms	p95_ms	p99_ms	max_ms	first_seen	last_seen
stats_table_main_query	7306	675.2	1306.0	2453.7	32439	2026-05-19T07:49:29Z	2026-05-19T13:49:22Z
web_overview_query	2763	667.0	1243.0	2446.2	33542	2026-05-19T07:49:37Z	2026-05-19T13:49:22Z
stats_table_frustration_metrics_query	2280	613.5	1201.3	2140.3	7809	2026-05-19T07:49:28Z	2026-05-19T13:49:25Z
stats_table_path_bounce_query	2184	1205.7	2334.2	4568.4	20099	2026-05-19T07:49:27Z	2026-05-19T13:49:22Z
web_vitals_path_breakdown_query	540	292.2	679.0	1051.7	1614	2026-05-19T07:54:21Z	2026-05-19T13:46:45Z
web_goals_query	335	1109.9	2456.8	5241.2	54960	2026-05-19T07:49:28Z	2026-05-19T13:49:21Z
stats_table_entry_bounce_query	313	670.0	1312.6	2262.1	3380	2026-05-19T07:54:36Z	2026-05-19T13:49:06Z
external_clicks_query	170	923.7	2073.4	7180.1	10654	2026-05-19T08:02:19Z	2026-05-19T13:45:23Z
stats_table_path_bounce_and_avg_time_query	1	2778.0	2778.0	2778.0	2778	2026-05-19T08:31:40Z	2026-05-19T08:31:40Z
