query_type	cnt	avg_ms	p95_ms	p99_ms	max_ms	first_seen	last_seen
stats_table_main_query	8263	690.1	1380.4	2368.3	32439	2026-05-19T08:57:41Z	2026-05-19T14:56:57Z
web_overview_query	3142	684.3	1355.9	2430.0	33542	2026-05-19T08:57:39Z	2026-05-19T14:57:14Z
stats_table_frustration_metrics_query	2546	633.5	1294.5	2119.7	4561	2026-05-19T08:57:43Z	2026-05-19T14:56:58Z
stats_table_path_bounce_query	2482	1270.7	2550.1	4678.2	20099	2026-05-19T08:57:29Z	2026-05-19T14:57:17Z
web_vitals_path_breakdown_query	560	326.5	791.3	1225.0	3263	2026-05-19T08:57:33Z	2026-05-19T14:56:51Z
web_goals_query	348	1162.8	2479.9	6137.9	54960	2026-05-19T08:58:07Z	2026-05-19T14:56:45Z
stats_table_entry_bounce_query	347	679.8	1342.6	2255.1	3380	2026-05-19T09:04:39Z	2026-05-19T14:54:25Z
external_clicks_query	230	940.6	1811.0	6521.6	10654	2026-05-19T09:09:59Z	2026-05-19T14:55:20Z
stats_table_path_bounce_and_avg_time_query	1	3006.0	3006.0	3006.0	3006	2026-05-19T14:07:21Z	2026-05-19T14:07:21Z
