query_type	cnt	avg_ms	p95_ms	p99_ms	max_ms	first_seen	last_seen
stats_table_main_query	6223	697.7	1526.6	4108.1	21086	2026-05-19T00:18:20Z	2026-05-19T06:18:10Z
web_overview_query	2558	710.0	1731.0	3937.0	13051	2026-05-19T00:18:33Z	2026-05-19T06:18:08Z
stats_table_path_bounce_query	1962	1277.0	2941.3	6360.5	26152	2026-05-19T00:18:34Z	2026-05-19T06:18:09Z
stats_table_frustration_metrics_query	1960	646.0	1362.0	3679.8	8589	2026-05-19T00:18:37Z	2026-05-19T06:18:11Z
web_vitals_path_breakdown_query	347	273.7	495.2	958.2	2389	2026-05-19T00:19:06Z	2026-05-19T06:17:52Z
web_goals_query	298	1084.7	2906.5	7090.4	15400	2026-05-19T00:22:11Z	2026-05-19T06:18:07Z
stats_table_query	220	987.2	1832.2	7522.5	17298	2026-05-19T00:20:04Z	2026-05-19T04:15:19Z
stats_table_entry_bounce_query	174	793.6	2328.6	4166.0	7467	2026-05-19T00:19:01Z	2026-05-19T06:16:03Z
external_clicks_query	94	1004.3	2700.9	5854.5	7748	2026-05-19T04:20:07Z	2026-05-19T06:15:18Z
