query_type	cnt	avg_ms	p95_ms	p99_ms	max_ms	first_seen	last_seen
stats_table_main_query	6896	681.3	1336.8	2454.2	32439	2026-05-19T07:17:39Z	2026-05-19T13:17:28Z
web_overview_query	2624	666.5	1261.7	2419.7	33542	2026-05-19T07:17:38Z	2026-05-19T13:17:26Z
stats_table_frustration_metrics_query	2168	610.7	1211.9	2113.6	7809	2026-05-19T07:17:34Z	2026-05-19T13:17:28Z
stats_table_path_bounce_query	2070	1204.7	2391.1	4560.9	20099	2026-05-19T07:17:35Z	2026-05-19T13:17:26Z
web_vitals_path_breakdown_query	500	293.4	680.0	1108.0	1614	2026-05-19T07:18:01Z	2026-05-19T13:17:08Z
web_goals_query	329	1088.3	2356.6	3878.4	54960	2026-05-19T07:18:33Z	2026-05-19T13:17:27Z
stats_table_entry_bounce_query	290	660.7	1295.6	2157.2	2620	2026-05-19T07:18:47Z	2026-05-19T13:16:20Z
external_clicks_query	148	922.2	2101.6	7625.8	10654	2026-05-19T07:21:28Z	2026-05-19T13:16:27Z
stats_table_path_bounce_and_avg_time_query	1	2778.0	2778.0	2778.0	2778	2026-05-19T08:31:40Z	2026-05-19T08:31:40Z
